time,Text,humidity,WindSpeed,cloudinessIndex,project:schedules:entries
1587369600,12.28,0.99,4.09,1,0
1587373200,12.68,0.98,4.05,1,0
1587376800,13.3,0.95,4.18,1,0
1587380400,14.31,0.93,4.3,1,0
1587384000,15.53,0.92,3.97,1,0
1587387600,14.51,1,3.55,1,0
1587391200,15.14,0.99,3.32,1,0
1587394800,15,1,3.11,1,0
1587398400,15.18,0.99,2.99,1,0
1587402000,14.95,1,2.87,1,0
1587405600,14.6,0.99,2.84,1,0
1587409200,14.37,0.98,2.58,0.98,0
1587412800,14.16,0.98,2.23,0.97,0
1587416400,13.97,0.99,1.92,0.97,0
1587420000,13.93,1,1.74,0.97,0
1587423600,13.92,1,1.55,0.98,0
1587427200,13.75,1,1.36,0.98,0
1587430800,13.16,1,1.17,0.97,0
1587434400,12.54,1,0.8,0.94,0
1587438000,12.3,1,0.74,0.93,0
1587441600,12.2,1,1.07,0.93,0
1587445200,12.22,1,1.66,0.93,0
1587448800,12.48,1,2.15,0.94,0
1587452400,12.57,0.99,2.72,0.96,0
1587456000,12.83,0.94,3.32,0.98,0
1587459600,13.46,0.87,3.75,1,0
1587463200,14.69,0.81,3.87,1,0
1587466800,16.67,0.75,3.81,1,0
1587470400,17.93,0.69,3.45,1,0
1587474000,19.21,0.66,3.67,1,0
1587477600,19.49,0.68,3.52,1,0
1587481200,19.91,0.67,3.62,1,0
1587484800,19.97,0.67,3.49,1,0
1587488400,19.65,0.66,3.16,1,0
1587492000,18.52,0.67,2.65,1,0
1587495600,17.73,0.69,2.42,1,0
1587499200,16.55,0.73,2.31,1,0
1587502800,15.59,0.77,2.27,1,0
1587506400,14.47,0.83,2.14,1,0
1587510000,13.76,0.84,1.97,1,0
1587513600,13.13,0.85,1.89,0.98,0
1587517200,12.04,0.9,2.18,0.88,0
1587520800,11.58,0.9,2.22,0.75,0
1587524400,11.2,0.89,2.24,0.67,0
1587528000,10.86,0.89,2.25,0.69,0
1587531600,11.49,0.85,2.23,0.77,0
1587535200,11.93,0.84,2.2,0.78,0
1587538800,13.32,0.79,2.17,0.59,0
1587542400,15.32,0.72,2.15,0.31,0
1587546000,17.11,0.67,2.18,0.12,0
1587549600,18.5,0.64,2.25,0.06,0
1587553200,19.78,0.62,2.39,0.08,0
1587556800,20.63,0.59,2.44,0.19,0
1587560400,21.36,0.54,1.73,0.43,0
1587564000,22.07,0.5,1.49,0.76,0
1587567600,22.49,0.49,1.32,1,0
1587571200,22.85,0.49,1.26,1,0
1587574800,21.8,0.53,1.28,1,0
1587578400,20.9,0.56,1.61,1,0
1587582000,19.39,0.62,2.26,0.95,0
1587585600,17.27,0.7,2.95,0.88,0
1587589200,15.43,0.76,3.17,0.81,0
1587592800,14.17,0.81,2.7,0.72,0
1587596400,13.04,0.86,1.9,0.63,0
1587600000,12.16,0.89,1.26,0.53,0
1587603600,11.8,0.95,1.45,0.42,0
1587607200,11.34,0.96,1.44,0.31,0
1587610800,11.5,0.94,1.44,0.26,0
1587614400,11.46,0.96,1.45,0.33,0
1587618000,11.67,0.97,1.45,0.45,0
1587621600,12.63,0.92,1.6,0.58,0
1587625200,13.79,0.86,2.01,0.72,0
1587628800,15.6,0.78,2.43,0.88,0
1587632400,17.35,0.7,2.77,0.98,0
1587636000,18.79,0.64,2.94,0.99,0
1587639600,20.32,0.58,3.03,0.96,0
1587643200,21.28,0.54,3.29,0.89,0
1587646800,20.4,0.64,3.87,0.75,0
1587650400,19.98,0.66,4.52,0.55,0
1587654000,19.17,0.69,4.9,0.4,0
1587657600,18.8,0.69,4.71,0.3,0
1587661200,18.15,0.7,4.24,0.26,0
1587664800,16.83,0.72,3.79,0.21,0
1587668400,15.08,0.78,3.32,0.14,0
1587672000,13.15,0.86,2.77,0.06,0
1587675600,11.71,0.93,2.34,0.03,0
1587679200,10.92,0.98,2.03,0.03,0
1587682800,10.51,0.99,1.8,0.03,0
1587686400,10.06,1,1.59,0.03,0
1587690000,10.25,0.97,1.53,0.03,0
1587693600,10.1,0.96,1.66,0.03,0
1587697200,10.44,0.92,1.68,0.03,0
1587700800,10.35,0.92,1.48,0.03,0
1587704400,10.25,0.91,1.18,0.03,0
1587708000,10.92,0.9,0.99,0.03,0
1587711600,11.96,0.86,0.78,0.16,0
1587715200,13.45,0.81,0.63,0.33,0
1587718800,14.9,0.76,0.65,0.44,0
1587722400,16.49,0.7,1.07,0.42,0
1587726000,18.19,0.65,1.71,0.35,0
1587729600,19.03,0.68,2.11,0.34,0
1587733200,19.65,0.66,2.61,0.46,0
1587736800,19.94,0.64,2.8,0.62,0
1587740400,18.81,0.69,2.96,0.75,0
1587744000,18.98,0.68,3.01,0.75,0
1587747600,18.88,0.67,2.94,0.68,0
1587751200,18.33,0.68,2.76,0.6,0
1587754800,16.94,0.73,2.67,0.48,0
1587758400,15.26,0.79,2.54,0.34,0
1587762000,13.84,0.84,2.44,0.23,0
1587765600,12.96,0.78,2.43,0.16,0
1587769200,12.31,0.82,2.46,0.12,0
1587772800,12.06,0.85,2.46,0.12,0
1587776400,11.47,0.92,2.65,0.09,0
1587780000,10.92,0.94,2.59,0.07,0
1587783600,10.41,0.96,2.54,0.08,0
1587787200,9.88,0.99,2.5,0.13,0
1587790800,10.21,0.94,2.47,0.21,0
1587794400,11.04,0.91,2.42,0.26,0
1587798000,12.69,0.82,2.51,0.44,0
1587801600,15.22,0.74,2.6,0.65,0
1587805200,17.35,0.67,2.72,0.75,0
1587808800,18.83,0.63,2.83,0.71,0
1587812400,20.08,0.6,2.96,0.57,0
1587816000,20.8,0.57,3.02,0.48,0
1587819600,20.82,0.6,3.08,0.42,0
1587823200,21.33,0.56,2.94,0.39,0
1587826800,20.48,0.58,2.83,0.36,0
1587830400,20.75,0.56,2.88,0.35,0
1587834000,20.7,0.55,3.05,0.35,0
1587837600,20.12,0.56,3.11,0.31,0
1587841200,18.68,0.61,2.63,0.22,0
1587844800,17.07,0.68,2.22,0.09,0
1587848400,15.6,0.74,2.09,0.01,0
1587852000,14.48,0.77,2.33,0,0
1587855600,13.72,0.8,2.75,0,0
1587859200,13.07,0.82,2.89,0.02,0
1587862800,11.26,0.97,2.27,0.02,0
1587866400,10.86,0.95,2.07,0.03,0
1587870000,10.36,0.96,1.96,0.02,0
1587873600,9.85,0.97,1.92,0.04,0
1587877200,9.41,0.98,1.96,0.07,0
1587880800,9.82,0.94,1.99,0.08,0
1587884400,12.21,0.83,1.87,0.06,0
1587888000,14.67,0.76,1.87,0.03,0
1587891600,16.79,0.7,1.82,0,0
1587895200,18.34,0.67,1.56,0,0
1587898800,19.42,0.65,1.28,0.01,0
1587902400,20.46,0.61,1.37,0.03,0
1587906000,21.53,0.55,2.57,0.09,0
1587909600,22.02,0.5,3.33,0.17,0
1587913200,20.89,0.52,3.95,0.26,0
1587916800,20.58,0.52,4.22,0.36,0
1587920400,19.99,0.54,4.28,0.46,0
1587924000,18.68,0.57,4.18,0.5,0
1587927600,16.95,0.62,3.51,0.44,0
1587931200,15.08,0.67,2.67,0.33,0
1587934800,13.52,0.72,1.97,0.24,0
1587938400,12.31,0.77,1.59,0.17,0
1587942000,11.39,0.84,1.34,0.12,0
1587945600,10.63,0.88,1.09,0.16,0
1587949200,9.75,0.95,0.9,0.39,0
1587952800,9.54,0.96,0.55,0.7,0
1587956400,10.18,0.91,0.36,0.94,0
1587960000,10.19,0.92,0.46,0.98,0
1587963600,10.2,0.94,0.71,0.98,0
1587967200,10.86,0.95,1.02,0.97,0
1587970800,12.13,0.9,1.43,0.97,0
1587974400,13.78,0.84,1.93,0.99,0
1587978000,14.9,0.81,2.52,1,0
1587981600,15.07,0.8,3.17,0.98,0
1587985200,14.96,0.81,3.91,1,0
1587988800,14.31,0.84,4.12,0.99,0
1587992400,15.2,0.8,4.46,0.99,0
1587996000,14.01,0.86,4.03,0.99,0
1587999600,13.04,0.92,3.73,1,0
1588003200,12.74,0.93,3.57,0.99,0
1588006800,12.78,0.92,3.63,0.99,0
1588010400,12.63,0.91,3.51,0.99,0
1588014000,12.55,0.92,3.29,1,0
1588017600,12.46,0.95,3.18,1,0
1588021200,12.24,0.96,3.2,0.99,0
1588024800,12.01,1,3.32,0.92,0
1588028400,11.76,1,3.53,0.81,0
1588032000,11.6,1,3.97,0.73,0
1588035600,10.99,1,4.85,0.63,0
1588039200,11.29,1,5.83,0.56,0
1588042800,11.51,1,6.49,0.53,0
1588046400,11.42,1,6.68,0.58,0
1588050000,11.17,1,6.62,0.67,0
1588053600,11.06,1,6.56,0.68,0
1588057200,11.6,1,6.92,0.52,0
1588060800,12.43,0.98,7.44,0.28,0
1588064400,13.19,0.95,7.79,0.11,0
1588068000,13.76,0.92,8.08,0.08,0
1588071600,14.38,0.89,8.14,0.11,0
1588075200,14.28,0.88,8.43,0.13,0
1588078800,14.4,0.86,8.35,0.1,0
1588082400,15.43,0.76,8.11,0.08,0
1588086000,15.13,0.75,7.96,0.05,0
1588089600,14.79,0.74,7.77,0.04,0
1588093200,14.67,0.73,7.45,0.04,0
1588096800,14.04,0.75,6.9,0.08,0
1588100400,13.32,0.8,6.19,0.15,0
1588104000,12.42,0.88,5.31,0.26,0
1588107600,11.76,0.95,4.8,0.36,0
1588111200,11.6,0.93,5.23,0.42,0
1588114800,11.61,0.9,6.06,0.47,0
1588118400,11.49,0.87,6.33,0.55,0
1588122000,11.28,0.88,5.83,0.63,0
1588125600,10.47,0.92,4.24,0.7,0
1588129200,10.25,0.92,3.7,0.78,0
1588132800,10.2,0.94,3.91,0.82,0
1588136400,10.14,0.97,4.52,0.85,0
1588140000,10.49,0.99,5.5,0.88,0
1588143600,10.85,1,7.1,0.92,0
1588147200,11.37,1,8.97,0.97,0
1588150800,11.61,1,10.15,1,0
1588154400,11.53,1,9.98,1,0
1588158000,11.59,1,9.12,1,0
1588161600,11.7,1,8.45,1,0
1588165200,13.3,0.91,7.14,0.99,0
1588168800,13.41,0.85,7.45,0.99,0
1588172400,13.01,0.83,7.73,0.99,0
1588176000,12.13,0.85,7.89,1,0
1588179600,11.23,0.92,7.99,1,0
1588183200,10.53,0.98,8.1,0.99,0
1588186800,10.46,0.99,8.38,1,0
1588190400,10.62,1,8.56,1,0
1588194000,10.5,1,8.43,0.99,0
1588197600,10.36,1,7.62,0.99,0
1588201200,9.76,0.99,6.62,0.99,0
1588204800,9.21,0.98,5.77,0.98,0
1588208400,9.4,1,5.71,0.76,0
1588212000,8.9,1,5.44,0.44,0
1588215600,8.41,1,5.38,0.24,0
1588219200,8.12,1,5.5,0.28,0
1588222800,8.12,1,5.87,0.45,0
1588226400,8.35,1,6.35,0.61,0
1588230000,9.09,1,7.21,0.71,0
1588233600,9.74,1,8.42,0.77,0
1588237200,10.39,1,9.39,0.81,0
1588240800,11.07,1,10.12,0.79,0
1588244400,11.92,0.98,10.68,0.74,0
1588248000,12.25,0.95,11.06,0.69,0
1588251600,12.51,0.88,11.56,0.54,0
1588255200,12.09,0.91,11.04,0.37,0
1588258800,11.71,0.93,10.33,0.28,0
1588262400,11.65,0.91,9.6,0.33,0
1588266000,11.89,0.88,8.82,0.49,0
1588269600,11.86,0.87,8.07,0.62,0
1588273200,11.68,0.87,7.35,0.76,0
1588276800,11.59,0.88,6.65,0.9,0
1588280400,11.5,0.89,6.31,0.99,0
1588284000,11.38,0.85,6.46,1,0
1588287600,11.13,0.87,6.89,0.99,0
1588291200,11.12,0.87,6.93,1,0
1588294800,10.91,0.92,5.19,1,0
1588298400,11.16,0.88,4.92,0.99,0
1588302000,11.39,0.85,4.79,0.99,0
1588305600,11.44,0.85,4.87,0.97,0
1588309200,11.4,0.86,5.04,0.97,0
1588312800,11.56,0.86,5.36,0.96,0
1588316400,12.17,0.83,5.79,0.96,0
1588320000,12.84,0.8,6.28,0.97,0
1588323600,13.5,0.77,6.19,0.95,0
1588327200,14.25,0.75,6.65,0.8,0
1588330800,14.99,0.73,7,0.71,0
1588334400,15.27,0.73,7.45,0.95,0
1588338000,15.8,0.68,7.85,0.96,0
1588341600,16.03,0.62,8.11,0.77,0
1588345200,14.96,0.63,8.2,0.94,0
1588348800,14.64,0.6,7.82,0.93,0
1588352400,14.31,0.59,7.09,0.94,0
1588356000,13.78,0.61,6.39,0.96,0
1588359600,13.33,0.64,5.75,0.97,0
1588363200,12.9,0.69,5,0.99,0
1588366800,12.43,0.75,4.18,0.99,0
1588370400,12.04,0.81,3.35,1,0
1588374000,11.61,0.87,2.69,0.99,0
1588377600,11.32,0.92,2.07,1,0
1588381200,10.83,0.99,1.72,1,0
1588384800,10.86,0.99,1.51,1,0
1588388400,11.31,0.98,1.58,1,0
1588392000,11.63,1,1.85,1,0
1588395600,12.03,1,2.07,1,0
1588399200,12.44,1,2.42,1,0
1588402800,12.99,1,2.71,1,0
1588406400,13.35,1,2.68,1,0
1588410000,13.67,1,2.86,0.98,0
1588413600,13.83,0.99,2.51,1,0
1588417200,14.05,0.99,2.33,1,0
1588420800,14.1,0.99,2.55,1,0
1588424400,14.23,1,2.56,1,0
1588428000,14.21,0.98,2.64,0.99,0
1588431600,13.83,0.97,2.7,1,0
1588435200,13.83,0.95,2.92,0.99,0
1588438800,13.91,0.95,3.12,0.99,0
1588442400,13.8,0.95,3.05,0.99,0
1588446000,13.7,0.96,3.04,0.99,0
1588449600,13.79,0.98,3.07,0.98,0
1588453200,13.88,1,3.18,1,0
1588456800,13.87,1,3.24,1,0
1588460400,13.88,1,3.26,1,0
1588464000,13.88,1,3.54,1,0
1588467600,13.85,1,3.36,1,0
1588471200,13.83,1,3.37,1,0
1588474800,13.84,1,3.41,1,0
1588478400,13.79,1,3.4,1,0
1588482000,13.63,1,3.47,1,0
1588485600,13.6,1,3.55,0.99,0
1588489200,13.8,1,3.46,1,0
1588492800,14.22,1,3.45,0.99,0
1588496400,14.59,1,3.41,1,0
1588500000,14.98,0.98,3.59,1,0
1588503600,15.49,0.98,3.67,1,0
1588507200,15.98,0.96,3.82,1,0
1588510800,16.85,0.89,3.49,1,0
1588514400,17.41,0.86,3.59,1,0
1588518000,16.84,0.87,3.63,1,0
1588521600,16.86,0.85,3.49,0.99,0
1588525200,16.9,0.84,3.25,0.96,0
1588528800,16.43,0.83,2.77,0.94,0
1588532400,15.64,0.85,2.28,0.8,0
1588536000,14.67,0.88,1.88,0.64,0
1588539600,13.83,0.91,1.66,0.51,0
1588543200,13.03,0.9,1.33,0.48,0
1588546800,12.61,0.9,1.03,0.46,0
1588550400,12.29,0.9,0.98,0.5,0
1588554000,11.97,0.95,0.96,0.55,0
1588557600,11.54,0.98,1.09,0.56,0
1588561200,11.7,0.96,1.29,0.55,0
1588564800,11.66,0.97,1.57,0.58,0
1588568400,11.69,0.97,1.83,0.62,0
1588572000,12.34,0.95,2.29,0.65,0
1588575600,13.25,0.94,2.75,0.74,0
1588579200,14.8,0.91,3.32,0.77,0
1588582800,16.48,0.87,3.9,0.83,0
1588586400,17.93,0.83,4.25,0.79,0
1588590000,19.47,0.76,5.22,0.83,0
1588593600,21.05,0.69,5.31,0.93,0
1588597200,21.59,0.67,5.22,0.94,0
1588600800,22.06,0.63,5.49,0.81,0
1588604400,22.4,0.6,5.67,0.98,0
1588608000,22.37,0.59,5.38,0.99,0
1588611600,21.68,0.6,5.87,0.99,0
1588615200,20.83,0.62,5.3,0.99,0
1588618800,20.42,0.63,5.32,0.99,0
1588622400,20.18,0.63,4.81,0.99,0
1588626000,19.22,0.68,4.72,1,0
1588629600,18.16,0.77,5.29,0.99,0
1588633200,17,0.88,5.71,0.99,0
1588636800,16.15,0.99,5.33,1,0
1588640400,15.75,0.99,4.07,0.99,0
1588644000,15.27,0.99,3.42,0.99,0
1588647600,14.8,0.97,2.94,0.98,0
1588651200,14.03,0.95,2.62,0.93,0
1588654800,13.26,0.93,2.72,0.76,0
1588658400,13.28,0.96,3.75,0.5,0
1588662000,14.2,0.92,4.36,0.24,0
1588665600,15.95,0.86,5.29,0.44,0
1588669200,16.9,0.84,6.1,0.39,0
1588672800,17.46,0.8,6.3,0.35,0
1588676400,17.87,0.76,6.37,0.31,0
1588680000,18.09,0.72,6.19,0.31,0
1588683600,18.72,0.66,6.06,0.32,0
1588687200,18.88,0.64,5.7,0.32,0
1588690800,18.04,0.67,5.28,0.16,0
1588694400,17.89,0.66,4.7,0.19,0
1588698000,17.81,0.66,4.08,0.18,0
1588701600,17.01,0.69,3.56,0.03,0
1588705200,15.63,0.73,2.91,0.01,0
1588708800,13.96,0.79,2.2,0,0
1588712400,12.55,0.83,1.76,0,0
1588716000,11.64,0.86,1.42,0.01,0
1588719600,11.04,0.87,1.14,0.01,0
1588723200,10.49,0.88,1.11,0.42,0
1588726800,9.74,0.91,0.94,0.06,0
1588730400,9.17,0.94,0.9,0.53,0
1588734000,8.79,0.96,0.91,0.06,0
1588737600,8.38,1,0.9,0.03,0
1588741200,8.47,1,1.01,0.39,0
1588744800,10.3,0.92,1.18,0.38,0
1588748400,12.47,0.88,1.52,0.35,0
1588752000,15.23,0.84,2.14,0.47,0
1588755600,17.36,0.79,2.22,0.26,0
1588759200,18.76,0.73,2.39,0.24,0
1588762800,19.97,0.65,2.67,0.38,0
1588766400,20.66,0.59,2.85,0.42,0
1588770000,21.11,0.61,3.21,0.39,0
1588773600,21.63,0.57,3.3,0.58,0
1588777200,20.79,0.6,3.34,0.63,0
1588780800,20.94,0.58,3.35,0.54,0
1588784400,21,0.58,3.27,0.39,0
1588788000,20.39,0.6,3.03,0.32,0
1588791600,19.04,0.65,2.7,0.35,0
1588795200,17.21,0.71,2.66,0.39,0
1588798800,15.63,0.76,2.67,0.42,0
1588802400,14.63,0.81,2.63,0.41,0
1588806000,13.91,0.84,2.46,0.38,0
1588809600,13.3,0.86,2.4,0.37,0
1588813200,12.02,0.95,2.33,0.64,0
1588816800,11.44,0.95,2.36,0.95,0
1588820400,10.81,0.97,2.45,0.98,0
1588824000,10.31,0.98,2.54,0.99,0
1588827600,10.03,0.98,2.69,0.99,0
1588831200,11.5,0.89,2.81,0.99,0
1588834800,13.05,0.83,3.12,0.96,0
1588838400,15.13,0.75,3.22,0.69,0
1588842000,16.98,0.69,3.36,0.64,0
1588845600,18.43,0.64,3.69,0.73,0
1588849200,19.7,0.59,3.84,0.59,0
1588852800,20.62,0.57,3.91,0.92,0
1588856400,22.1,0.51,3.94,1,0
1588860000,22.54,0.48,4.08,1,0
1588863600,22.19,0.48,4.17,0.99,0
1588867200,22.43,0.46,4,0.99,0
1588870800,22.67,0.45,3.76,0.99,0
1588874400,21.85,0.47,3.62,0.99,0
1588878000,20.29,0.52,3.5,0.99,0
1588881600,18.41,0.58,3.64,1,0
1588885200,16.75,0.64,3.76,1,0
1588888800,16.05,0.69,3.75,0.99,0
1588892400,15.25,0.72,3.71,0.98,0
1588896000,14.39,0.75,3.68,0.97,0
1588899600,12.78,0.89,3.73,0.98,0
1588903200,12.98,0.88,3.68,0.99,0
1588906800,13.97,0.84,3.7,1,0
1588910400,14.13,0.83,3.84,1,0
1588914000,14.31,0.81,4.04,1,0
1588917600,14.68,0.8,4.25,0.99,0
1588921200,15.85,0.77,4.27,1,0
1588924800,17.5,0.72,4.21,1,0
1588928400,19.25,0.67,4.04,1,0
1588932000,21,0.62,3.56,1,0
1588935600,22.7,0.58,3.02,0.99,0
1588939200,23.64,0.55,2.81,0.98,0
1588942800,22.09,0.64,3.18,0.98,0
1588946400,21.62,0.66,2.75,0.99,0
1588950000,20.74,0.69,2.4,0.99,0
1588953600,20.53,0.69,2.18,1,0
1588957200,20.4,0.69,2.1,0.99,0
1588960800,19.72,0.72,2.06,1,0
1588964400,18.82,0.76,1.75,0.99,0
1588968000,17.76,0.82,1.41,1,0
1588971600,16.87,0.87,1.34,1,0
1588975200,16.41,0.9,1.57,0.99,0
1588978800,16.1,0.92,2.02,0.99,0
1588982400,15.71,0.93,2.32,1,0
1588986000,14.89,1,2.81,0.89,0
1588989600,14.56,1,2.74,0.72,0
1588993200,14.38,1,2.62,0.63,0
1588996800,14.17,1,2.47,0.61,0
1589000400,14.14,1,2.34,0.64,0
1589004000,14.95,0.99,2.08,0.66,0
1589007600,16.19,0.95,1.98,0.6,0
1589011200,17.9,0.89,1.82,0.51,0
1589014800,19.53,0.83,1.73,0.48,0
1589018400,20.86,0.77,1.82,0.54,0
1589022000,22.07,0.71,2.01,0.64,0
1589025600,22.8,0.66,2.34,0.7,0
1589029200,22.72,0.7,2.72,0.81,0
1589032800,22.82,0.69,3.2,0.93,0
1589036400,22.13,0.71,3.48,0.98,0
1589040000,21.88,0.71,3.55,0.97,0
1589043600,21.66,0.71,3.46,0.9,0
1589047200,20.77,0.74,3.12,0.77,0
1589050800,19.53,0.77,2.74,0.51,0
1589054400,18.01,0.83,2.21,0.2,0
1589058000,16.77,0.88,1.8,0,0
1589061600,15.94,0.92,1.5,0.04,0
1589065200,15.34,0.96,1.27,0.18,0
1589068800,14.75,1,1.12,0.34,0
1589072400,14.73,1,1.29,0.55,0
1589076000,14.56,1,1.51,0.82,0
1589079600,14.96,1,1.73,0.99,0
1589083200,14.85,1,1.56,1,0
1589086800,14.72,1,1.25,1,0
1589090400,15.01,1,1.46,1,0
1589094000,15.56,1,1.83,0.99,0
1589097600,16.31,1,2.31,0.98,0
1589101200,16.88,0.98,2.49,0.99,0
1589104800,17.48,0.95,2.11,1,0
1589108400,18.25,0.9,1.41,1,0
1589112000,18.69,0.86,1.02,0.99,0
1589115600,20.25,0.75,1.56,0.99,0
1589119200,21,0.68,1.41,0.99,0
1589122800,20.77,0.68,1.49,0.99,0
1589126400,20.38,0.7,1.81,0.96,0
1589130000,19.56,0.76,2.34,0.93,0
1589133600,18.46,0.81,2.96,0.91,0
1589137200,17.5,0.86,3.59,0.93,0
1589140800,16.8,0.91,4.72,0.96,0
1589144400,16.02,0.94,5.91,0.99,0
1589148000,15.13,0.95,6.96,1,0
1589151600,14.1,0.94,7.91,1,0
1589155200,13.15,0.93,8.7,1,0
1589158800,12.19,0.92,8.99,1,0
1589162400,11.48,0.92,9,1,0
1589166000,10.73,0.92,9.09,1,0
1589169600,9.93,0.93,9.2,1,0
1589173200,9.02,0.95,9.22,1,0
1589176800,8.09,0.99,9.26,1,0
1589180400,7.35,1,9.03,1,0
1589184000,6.75,0.99,9.03,0.99,0
1589187600,6.95,0.94,9.09,1,0
1589191200,7.4,0.9,9.32,1,0
1589194800,8.28,0.85,9.51,1,0
1589198400,9.48,0.81,9.25,1,0
1589202000,11.51,0.69,8.64,0.99,0
1589205600,11.96,0.69,8.63,0.98,0
1589209200,11.64,0.69,8.47,1,0
1589212800,11.88,0.67,7.99,1,0
1589216400,11.7,0.69,7.46,1,0
1589220000,11.61,0.68,6.53,1,0
1589223600,11.12,0.67,6.25,1,0
1589227200,10.45,0.67,6.06,1,0
1589230800,9.66,0.68,6,1,0
1589234400,8.84,0.69,6.07,1,0
1589238000,8.26,0.7,6.31,1,0
1589241600,7.79,0.7,6.45,1,0
1589245200,6.86,0.7,5.99,1,0
1589248800,6.75,0.7,6.14,1,0
1589252400,6.66,0.7,6.3,1,0
1589256000,6.44,0.71,6.41,1,0
1589259600,6.27,0.71,6.55,1,0
1589263200,6.27,0.73,6.7,1,0
1589266800,6.91,0.73,7.05,1,0
1589270400,7.9,0.71,7.41,1,0
1589274000,8.96,0.68,7.52,1,0
1589277600,9.82,0.66,7.27,1,0
1589281200,10.44,0.65,6.85,1,0
1589284800,11.12,0.64,6.61,1,0
1589288400,13.11,0.55,6.68,0.92,0
1589292000,13.77,0.52,7.07,0.8,0
1589295600,14.01,0.5,7.15,0.85,0
1589299200,14,0.48,7.09,0.66,0
1589302800,14.02,0.46,6.87,0.67,0
1589306400,13.18,0.47,6.2,0.84,0
1589310000,12.15,0.49,5.52,0.96,0
1589313600,10.92,0.53,4.68,0.92,0
1589317200,9.86,0.58,4.13,0.67,0
1589320800,9.14,0.62,3.78,0.83,0
1589324400,8.71,0.63,4.01,1,0
1589328000,8.4,0.64,4.3,1,0
1589331600,7.93,0.7,4.73,1,0
1589335200,7.78,0.69,5.1,1,0
1589338800,7.56,0.69,5.42,0.98,0
1589342400,7.24,0.69,5.75,0.63,0
1589346000,6.9,0.69,6.11,0.72,0
1589349600,7.67,0.66,6.51,0.92,0
1589353200,8.64,0.63,6.95,0.91,0
1589356800,9.95,0.6,7.39,0.95,0
1589360400,11.33,0.56,7.67,1,0
1589364000,12.39,0.54,7.87,0.97,0
1589367600,13.05,0.53,7.82,0.96,0
1589371200,13.66,0.51,7.74,0.91,0
1589374800,15.64,0.45,7.78,0.94,0
1589378400,15.68,0.44,7.64,0.88,0
1589382000,14.78,0.46,7.44,0.78,0
1589385600,14.96,0.43,7.13,0.62,0
1589389200,15.47,0.43,6.73,0.65,0
1589392800,15.38,0.43,6.26,0.64,0
1589396400,14.59,0.46,5.44,0.65,0
1589400000,13.37,0.5,4.96,0.63,0
1589403600,12.16,0.54,4.97,0.62,0
1589407200,11.29,0.6,5.69,0.63,0
1589410800,10.49,0.63,6.4,0.72,0
1589414400,9.67,0.65,6.83,0.66,0
1589418000,8.18,0.7,6.63,0.44,0
1589421600,7.54,0.65,6.75,0.33,0
1589425200,6.96,0.63,6.78,0.27,0
1589428800,6.43,0.63,6.82,0.24,0
1589432400,5.9,0.65,6.92,0.23,0
1589436000,6.34,0.64,7.18,0.2,0
1589439600,7.48,0.62,7.64,0.15,0
1589443200,9.16,0.57,8.11,0.19,0
1589446800,10.99,0.53,8.4,0.02,0
1589450400,12.59,0.5,8.83,0.14,0
1589454000,13.84,0.49,9.01,0.06,0
1589457600,14.66,0.47,9.23,0.13,0
1589461200,15.94,0.43,8.95,0.33,0
1589464800,16.44,0.39,8.91,0.39,0
1589468400,15.57,0.39,8.82,0.53,0
1589472000,15.65,0.37,8.7,0.57,0
1589475600,15.89,0.36,8.56,0.6,0
1589479200,15.38,0.36,8.26,0.61,0
1589482800,14.34,0.37,7.61,0.31,0
1589486400,13.04,0.39,6.98,0.1,0
1589490000,11.78,0.42,6.52,0.05,0
1589493600,10.87,0.44,6.35,0.07,0
1589497200,10.15,0.46,6.16,0,0
1589500800,9.45,0.49,6.02,0,0
1589504400,7.93,0.64,5.77,0,0
1589508000,7.48,0.64,5.74,0,0
1589511600,7,0.64,5.65,0,0
1589515200,6.48,0.65,5.54,0,0
1589518800,6.02,0.66,5.5,0,0
1589522400,6.78,0.65,5.52,0,0
1589526000,8.26,0.61,5.78,0,0
1589529600,10.25,0.55,6.15,0,0
1589533200,12.25,0.5,6.43,0,0
1589536800,13.78,0.46,6.65,0,0
1589540400,14.75,0.44,6.93,0,0
1589544000,15.54,0.42,6.84,0,0
1589547600,16.69,0.4,6.58,0,0
1589551200,17.6,0.38,6.41,0,0
1589554800,18.1,0.36,6.18,0,0
1589558400,18.74,0.33,5.94,0,0
1589562000,19.33,0.31,5.73,0,0
1589565600,18.7,0.34,5.41,0,0
1589569200,16.86,0.39,4.54,0,0
1589572800,14.54,0.46,3.95,0,0
1589576400,12.57,0.53,3.64,0,0
1589580000,11.32,0.59,3.77,0,0
1589583600,10.26,0.62,4.06,0,0
1589587200,9.26,0.65,4.18,0,0
1589590800,7.46,0.81,3.67,0,0
1589594400,6.55,0.85,3.39,0,0
1589598000,5.95,0.87,3.22,0,0
1589601600,5.51,0.9,3.28,0,0
1589605200,5.5,0.9,3.5,0,0
1589608800,6.96,0.83,3.66,0,0
1589612400,9.19,0.74,3.52,0.09,0
1589616000,12.14,0.64,3.41,0.22,0
1589619600,14.7,0.54,3.4,0.33,0
1589623200,16.35,0.48,3.4,0.42,0
1589626800,17.59,0.43,3.45,0.5,0
1589630400,18.37,0.41,3.53,0.52,0
1589634000,19.51,0.4,3.27,0.6,0
